,CustomerKey,Gender,Name,City,State,Zip Code,Country,Continent,b_day,b_month,b_year
5377,742886,Female,Edmonda Capon,Terzigno,Napoli,80040,Italy,Europe,6,8,1963
5378,743343,Female,Ambra Sagese,Pomigliano D'Arco,Napoli,80038,Italy,Europe,5,1,1961
5379,743399,Male,Alfio Lucchesi,Santa Maria Di Licodia,Catania,95038,Italy,Europe,26,3,1973
5380,743482,Male,Giordano Trevisani,Fornazzo,Catania,95010,Italy,Europe,22,7,1952
5381,743507,Male,Claudio Gallo,Sant'Ippolito,Perugia,61040,Italy,Europe,28,12,1959
5382,743546,Female,Rosetta Piazza,Mezzojuso,Palermo,90030,Italy,Europe,11,4,1969
5383,743610,Male,Rocco Siciliano,Sant'Antonino Convento,Messina,98051,Italy,Europe,16,2,2001
5384,743762,Female,Maria Rosa Rizzo,Budrie,Bologna,40017,Italy,Europe,7,4,1983
5385,743879,Female,Ausonia Udinesi,Calvari,Genova,16040,Italy,Europe,17,6,1983
5386,744371,Female,Agata Napolitano,Montecarotto,Ancona,60036,Italy,Europe,10,10,1959
5387,744459,Male,Virgilio Trentino,Chia,Viterbo,1020,Italy,Europe,4,5,1968
5388,744512,Male,Eustorgio Pugliesi,La Verna,Arezzo,52010,Italy,Europe,21,2,1985
5389,744667,Female,Raffaella Trevisan,Lugnano Citta' Di Castello,Perugia,6010,Italy,Europe,4,6,1990
5390,744791,Female,Genoveffa Fanucci,Campione Del Garda,Brescia,25010,Italy,Europe,8,10,1997
5391,744822,Female,Maurizia Udinese,Terme Vigliatore,Messina,98050,Italy,Europe,16,1,1950
5392,744922,Female,Addolorata Ricci,Timoline,Brescia,25050,Italy,Europe,8,8,1952
5393,745253,Female,Abelina Schiavone,Valle Di Cadore,Belluno,32040,Italy,Europe,6,7,1935
5394,745462,Male,Gualtiero Folliero,Corte De' Frati,Cremona,26010,Italy,Europe,27,7,1990
5395,745544,Male,Geronimo Lo Duca,Spriana,Sondrio,23020,Italy,Europe,23,10,1942
5396,746008,Female,Adelinda Iadanza,Collalbo,Bolzano,39054,Italy,Europe,5,1,1956
5397,746112,Male,Costanzo Manna,Lavena Ponte Tresa,Varese,21037,Italy,Europe,23,6,1937
5398,746187,Female,Antonella Zito,Cauria,Bolzano,39040,Italy,Europe,25,8,1935
5399,746778,Female,Simona Lombardo,Lanzo Di Martina Franca,Taranto,74010,Italy,Europe,30,12,1939
5400,746817,Male,Benigno Li Fonti,Diano D'Alba,Cuneo,12055,Italy,Europe,7,11,1954
5401,746828,Male,Nestore Piccio,Santa Croce Di Trieste,Trieste,34010,Italy,Europe,28,8,1970
5402,746898,Female,Maia Lorenzo,Valganna,Varese,21039,Italy,Europe,3,8,1948
5403,747344,Male,Bartolomeo Palermo,Ricadi,Vibo Valentia,89866,Italy,Europe,27,6,1967
5404,747435,Male,Costanzo Lombardo,Vipiteno,Bolzano,39049,Italy,Europe,10,12,1982
5405,747526,Male,Elide Russo,Lucinico,Gorizia,34070,Italy,Europe,26,1,1986
5406,747567,Male,Fantino Romani,Scheggia,Perugia,6027,Italy,Europe,21,4,1990
5407,747984,Female,Iole Mazzanti,Robegano,Venezia,30030,Italy,Europe,5,12,1943
5408,748190,Male,Italo Cocci,Carrara San Giorgio,Padova,35020,Italy,Europe,4,7,1963
5409,748353,Male,Gioacchino Genovese,Sant'Elia,Palermo,90010,Italy,Europe,10,12,1958
5410,748459,Female,Maria Castiglione,Orzinuovi,Brescia,25034,Italy,Europe,8,7,1943
5411,748710,Female,Catena Trevisan,Ranzano,Parma,43020,Italy,Europe,29,3,1968
5412,748749,Male,Tranquillino Capon,San Vittore Olona,Milano,20028,Italy,Europe,10,12,1951
5413,748788,Female,Liviana Greece,Murano,Venezia,30141,Italy,Europe,24,2,1984
5414,748823,Male,Uberto Giordano,Domusnovas,Cagliari,9015,Italy,Europe,14,12,1960
5415,748876,Male,Renato Sal,Casale,Caserta,81030,Italy,Europe,1,5,1966
5416,749016,Male,Marino Arcuri,Mairano,Brescia,25030,Italy,Europe,4,8,1972
5417,749068,Female,Adelia Zito,Planaval,Aosta,11010,Italy,Europe,3,9,1960
5418,749261,Male,Lanfranco Longo,Treciminiere,Teramo,64030,Italy,Europe,24,8,1962
5419,749457,Male,Consuelo Fiorentino,Cagliari,Cagliari,9131,Italy,Europe,19,7,1965
5420,750104,Female,Bellina Marcelo,Torella Del Sannio,Campobasso,86028,Italy,Europe,8,11,1979
5421,750139,Male,Ovidio Mazzanti,Rauscedo,Pordenone,33095,Italy,Europe,8,3,1969
5422,750180,Female,Damiana Milani,Elva,Cuneo,12020,Italy,Europe,19,11,1989
5423,750228,Male,Alfonsino Dellucci,Manzi,Salerno,84082,Italy,Europe,5,3,1982
5424,750656,Male,Alcide Cocci,Bornasco,Pavia,27010,Italy,Europe,21,1,1984
5425,750677,Male,Azelio Cremonesi,Cevo,Sondrio,23011,Italy,Europe,18,12,1978
5426,750880,Male,Calogero Bergamaschi,Riolunato,Modena,41020,Italy,Europe,14,4,1969
5427,750900,Male,Celso Lettiere,Trieste,Trieste,34149,Italy,Europe,26,2,1937
5428,751036,Female,Delma Mancini,Loreto,Ancona,60025,Italy,Europe,3,3,1938
5429,751405,Female,Gustava De Luca,Mazzo Milanese,Milano,20017,Italy,Europe,13,2,2001
5430,751446,Male,Prisco Baresi,Sant'Ippolito,Rieti,2020,Italy,Europe,13,5,1954
5431,751680,Male,Ovidio Mazzanti,Vicarello,Roma,69,Italy,Europe,1,10,1963
5432,751961,Female,Ilenia Li Fonti,Montecchia Di Crosara,Verona,37030,Italy,Europe,10,7,1978
5433,752186,Female,Concordia Manfrin,Nepezzano,Teramo,64020,Italy,Europe,13,11,1976
5434,752187,Female,Tabita  Trevisano,Materdomini,Avellino,83040,Italy,Europe,5,7,1955
5435,752229,Female,Graziella Lombardo,Brescia,Brescia,25010,Italy,Europe,24,1,1941
5436,752396,Female,Adolfa Pisani,Fonte Alto,Treviso,31010,Italy,Europe,4,1,1986
5437,752411,Female,Antonina Cocci,Castello Matese,Caserta,81016,Italy,Europe,14,1,1942
5438,752582,Female,Filomena Lombardi,Gfrill,Bolzano,39040,Italy,Europe,4,3,1989
5439,753406,Male,Cirillo Loggia,San Vito,Teramo,64010,Italy,Europe,12,10,1983
5440,753461,Male,Paolo Mazzi,Castrovalva,L'Aquila,67030,Italy,Europe,4,2,1947
5441,753684,Female,Delfina Ricci,Bonito,Avellino,83032,Italy,Europe,24,1,1949
5442,753796,Male,Remigio Padovano,Quarto Oggiaro,Milano,20157,Italy,Europe,26,5,1966
5443,753804,Female,Nora Bruno,Villa Garibaldi,Mantova,46037,Italy,Europe,25,11,1944
5444,754412,Female,Morgana De Luca,Longi,Messina,98070,Italy,Europe,3,12,1988
5445,754542,Male,Giona Lo Duca,Vaglia,Firenze,50030,Italy,Europe,12,12,1950
5446,754773,Male,Ladislao Padovano,Sant'Anna Arresi,Cagliari,9010,Italy,Europe,27,10,1949
5447,754804,Female,Giada Napolitani,Cavanella D'Adige,Venezia,30010,Italy,Europe,29,11,1978
5448,754897,Male,Uriele Endrizzi,Racines,Bolzano,39040,Italy,Europe,21,10,1966
5449,755042,Male,Raffaele Lucchesi,Pietravairano,Caserta,81040,Italy,Europe,8,3,2001
5450,755259,Female,Anita Napolitano,Conche Di Codevigo,Padova,35020,Italy,Europe,20,9,1981
5451,755279,Male,Mario Monaldo,Attimis,Udine,33040,Italy,Europe,23,3,1983
5452,755367,Male,Giosuè Trevisano,Camaro Inferiore,Messina,98149,Italy,Europe,30,10,1945
5453,755462,Male,Ireneo Piccio,Montagna,Bolzano,39040,Italy,Europe,4,6,1978
5454,755504,Male,Oberto Genovese,San Cassiano,Bolzano,39030,Italy,Europe,11,10,1967
5455,755735,Male,Frediano Rizzo,Menconico,Pavia,27050,Italy,Europe,16,5,1969
5456,755845,Male,Camillo Esposito,Manocalzati,Avellino,83030,Italy,Europe,24,10,1973
5457,756078,Male,Rufino Trentino,Ruvo Di Puglia,Bari,70037,Italy,Europe,14,5,1961
5458,756093,Female,Elsa Davide,Villa Caldari,Chieti,66020,Italy,Europe,13,6,1974
5459,756173,Female,Cordelia Ferri,San Nicola,Foggia,71040,Italy,Europe,14,2,1948
5460,756380,Female,Raffaella Fallaci,Sant'Anna Pelago,Modena,41027,Italy,Europe,3,12,1966
5461,756402,Female,Letteria Milanesi,Monticchio,Latina,4013,Italy,Europe,28,7,1939
5462,756504,Male,Boris Ferri,San Piero A Ponti,Firenze,50017,Italy,Europe,20,10,1961
5463,757027,Female,Gisella Trevisani,Selva Di Val Gardena,Bolzano,39048,Italy,Europe,16,4,1997
5464,757031,Male,Arturo Marchesi,Borgo Perrone,Taranto,74010,Italy,Europe,9,12,1966
5465,757270,Female,Amina Lucchese,Tursi,Matera,75028,Italy,Europe,16,11,1970
5466,757547,Female,Amina Panicucci,Bevilacqua,Verona,37040,Italy,Europe,23,8,2000
5467,757767,Female,Ludovica Moretti,Cereglio,Bologna,40038,Italy,Europe,25,6,2000
5468,758065,Female,Timotea Fiorentino,Casazza,Bergamo,24060,Italy,Europe,15,10,1961
5469,758280,Male,Adolfo Genovesi,Teglia,Genova,16161,Italy,Europe,29,7,1993
5470,758321,Female,Giuseppa Udinesi,Sarcedo,Vicenza,36030,Italy,Europe,25,4,1987
5471,758494,Male,Girolamo Russo,Castell'Umberto,Messina,98070,Italy,Europe,11,7,1965
5472,758534,Female,Linda Moretti,Genova,Genova,16149,Italy,Europe,13,11,1969
5473,758568,Female,Rachele  Zito,Casal Velino Scalo,Salerno,84040,Italy,Europe,8,9,1987
5474,758690,Female,Franca Fiorentino,Bardino Nuovo,Savona,17020,Italy,Europe,28,2,1987
5475,758863,Male,Ulderico Castiglione,Lasino,Trento,38076,Italy,Europe,17,1,1937
5476,758899,Female,Giuliana Pisani,Casalini,Brindisi,72010,Italy,Europe,8,12,1941
5477,759049,Female,Veronica Padovano,Lecco,Lecco,23900,Italy,Europe,6,11,1961
5478,759132,Female,Veronica Siciliano,Terranova Di Pollino,Potenza,85030,Italy,Europe,28,12,1939
5479,759498,Female,Colomba Pisani,Prascorsano,Torino,10080,Italy,Europe,29,11,1962
5480,759566,Female,Elvia Udinese,Raito,Salerno,84010,Italy,Europe,26,3,1991
5481,759569,Female,Jole Siciliano,Arina,Belluno,32030,Italy,Europe,30,3,1975
5482,759602,Male,Pantaleone Sal,Soriano Calabro,Vibo Valentia,89831,Italy,Europe,12,1,1940
5483,759633,Male,Claudio Baresi,Santa Maria In Fabriago,Ravenna,48020,Italy,Europe,9,5,1962
5484,759676,Male,Abramo Lo Duca,Bova Marina,Reggio Calabria,89035,Italy,Europe,14,4,1975
5485,759705,Male,Callisto Lo Duca,Casilli,Napoli,80047,Italy,Europe,28,8,1976
5486,759780,Female,Fulgenzia Palermo,Grumello Del Piano,Bergamo,24040,Italy,Europe,12,3,1953
5487,759874,Female,Rebecca Conti,Casal Palocco,Roma,124,Italy,Europe,9,9,1990
5488,760031,Female,Sabrina Lucchese,Comezzano,Brescia,25030,Italy,Europe,11,10,1937
5489,760377,Male,Enrico Pagnotto,Ponti Sul Mincio,Mantova,46040,Italy,Europe,29,6,1941
5490,760553,Male,Savino Mazzanti,Pennapiedimonte,Chieti,66010,Italy,Europe,8,6,1970
5491,760816,Female,Ermenegilda Endrizzi,Gualtieri Sicamino,Messina,98040,Italy,Europe,7,8,2000
5492,760889,Female,Sabina  Greece,Montefano,Macerata,62010,Italy,Europe,10,4,1942
5493,760987,Male,Michelino Padovano,Moncenisio,Torino,10050,Italy,Europe,15,12,1955
5494,761177,Female,Annunziata Ricci,Pavone Del Mella,Brescia,25020,Italy,Europe,26,10,1991
5495,761197,Female,Ilaria Pirozzi,Cimadolmo,Treviso,31010,Italy,Europe,13,8,1960
5496,761297,Female,Susanna Cocci,Torrazza Piemonte,Torino,10037,Italy,Europe,19,7,1986
5497,761306,Female,Antonina Davide,Toll,Bolzano,39020,Italy,Europe,19,1,2000
5498,761433,Female,Alida Arcuri,Osasio,Torino,10040,Italy,Europe,3,3,1965
5499,761495,Male,Aladino Nucci,Alfiano Natta,Alessandria,15021,Italy,Europe,25,8,1938
5500,761687,Female,Cora Pinto,Sant'Antonio In Mercadello,Modena,41030,Italy,Europe,8,5,1966
5501,761908,Female,Edda  Zito,Borsea,Rovigo,45100,Italy,Europe,16,8,1980
5502,761955,Male,Salvatore Napolitano,Borgoforte,Mantova,46030,Italy,Europe,14,9,1972
5503,762108,Male,Matteo Onio,Durazzano,Benevento,82015,Italy,Europe,21,6,1992
5504,762315,Male,Carmen Piazza,Rivoira,Cuneo,12012,Italy,Europe,12,8,1955
5505,762483,Female,Luigia Pugliesi,Marene,Cuneo,12030,Italy,Europe,27,7,1985
5506,762498,Male,Carlo Boni,St. Pankraz,Bolzano,39010,Italy,Europe,25,6,1970
5507,762540,Female,Marcella Lucchesi,Garofali,Caserta,81035,Italy,Europe,22,5,1961
5508,762585,Female,Fulgenzia Schiavone,Alesso,Udine,33010,Italy,Europe,2,9,1966
5509,762652,Male,Albino Davide,Oris,Bolzano,39020,Italy,Europe,15,2,1979
5510,762782,Male,Baldovino Onio,Camurana,Modena,41036,Italy,Europe,21,11,1991
5511,762959,Male,Callimaco Bianchi,Spinadesco,Cremona,26020,Italy,Europe,4,11,1976
5512,763033,Female,Luisella Napolitano,Orti,Alessandria,15100,Italy,Europe,12,5,1954
5513,763246,Male,Remigio Romano,San Zenone Al Lambro,Milano,20070,Italy,Europe,17,7,1942
5514,763336,Female,Maria Pia Russo,Mazzoleni,Bergamo,24030,Italy,Europe,13,11,1964
5515,763337,Female,Guglielma Rizzo,Monticchio,Latina,4013,Italy,Europe,25,5,1969
5516,763509,Male,Azelio Milani,Poggiardo,Lecce,73037,Italy,Europe,14,11,1984
5517,763573,Male,Livio Castiglione,Cenaia,Pisa,56040,Italy,Europe,4,9,1943
5518,763597,Male,Rinaldo Zetticci,Pollutri,Chieti,66020,Italy,Europe,9,4,1954
5519,763606,Male,Procopio Onio,Bostone,Brescia,25089,Italy,Europe,17,10,1988
5520,763798,Female,Felicita Iadanza,Sabbio Bergamasco,Bergamo,24044,Italy,Europe,10,4,1984
5521,764100,Female,Benedetta Ricci,Mathi,Torino,10075,Italy,Europe,16,8,1992
5522,764618,Male,Gustavo Greece,Minervino Di Lecce,Lecce,73027,Italy,Europe,16,5,1992
5523,764628,Female,Ambra Toscano,San Romualdo,Ravenna,48100,Italy,Europe,13,3,1982
5524,765374,Female,Fedra Castiglione,Bergamo,Bergamo,24128,Italy,Europe,7,7,1989
5525,765589,Male,Michelino Lucchesi,Pompei Scavi,Napoli,80045,Italy,Europe,13,11,1947
5526,765629,Female,Erica Pinto,Monte Oliveto Maggiore,Siena,53020,Italy,Europe,1,6,1955
5527,765879,Female,Pia Longo,Jerzu,Nuoro,8044,Italy,Europe,10,11,1995
5528,765944,Female,Giovanna Cremonesi,Carunchio,Chieti,66050,Italy,Europe,27,12,1997
5529,765945,Male,Alfonsino Giordano,Santa Maria In Strada,Bologna,40011,Italy,Europe,12,5,1940
5530,765949,Male,Osvaldo Mazzanti,San Pietro Di Legnago,Verona,37048,Italy,Europe,8,10,1979
5531,766410,Male,Adelmio Beneventi,Licola,Napoli,80078,Italy,Europe,13,1,1940
5532,766452,Female,Nadia  Bellucci,Castelvecchio Di Vellano,Pistoia,51010,Italy,Europe,6,5,1975
5533,766456,Male,Paride Lombardo,Castelnuovo Della Daunia,Foggia,71034,Italy,Europe,22,1,1944
5534,766472,Female,Valentina Trevisan,Nuchis,Sassari,7020,Italy,Europe,16,7,1959
5535,766535,Male,Ermes Padovesi,Morro D'Alba,Ancona,60030,Italy,Europe,24,2,1959
5536,766542,Female,Immacolata Endrizzi,Nureci,Oristano,9080,Italy,Europe,5,1,1947
5537,766566,Male,Filiberto Lombardo,Ronchi,Cuneo,12020,Italy,Europe,21,2,2000
5538,766850,Male,Gabriele Lo Duca,Garofalo,Modena,41056,Italy,Europe,10,11,1977
5539,767055,Male,Remo Fanucci,San Martino In Colle,Perugia,6070,Italy,Europe,2,1,1954
5540,767263,Female,Giovanna Castiglione,Villa Garibaldi,Mantova,46037,Italy,Europe,18,5,1953
5541,767692,Male,Agenore Li Fonti,Monte Rinaldo,Ascoli Piceno,63020,Italy,Europe,11,11,1960
5542,767821,Female,Luciana Piazza,Torgiano,Perugia,6089,Italy,Europe,1,10,1948
5543,768089,Male,Prisco Calabrese,Amendolara,Cosenza,87071,Italy,Europe,12,11,1995
5544,768197,Female,Crispina Cattaneo,Sessa Aurunca,Caserta,81037,Italy,Europe,8,1,1991
5545,768280,Male,Amerigo Mancini,Villapiana,Cosenza,87076,Italy,Europe,15,9,1985
5546,768377,Female,Corinna Marchesi,Villaggio Garbagnate,Milano,20020,Italy,Europe,14,2,1949
5547,768386,Female,Dorotea Palerma,Villatora,Padova,35020,Italy,Europe,1,4,1945
5548,768430,Female,Urania Baresi,Comenduno,Bergamo,24021,Italy,Europe,24,2,1937
5549,768850,Male,Tolomeo Castiglione,Feronia,Roma,65,Italy,Europe,17,2,1974
5550,768882,Male,Rinaldo Marchesi,Calvello,Potenza,85010,Italy,Europe,7,9,1980
5551,769090,Male,Medardo Manna,Nesima Superiore,Catania,95122,Italy,Europe,15,7,1961
5552,769121,Female,Cecilia Lucchesi,Montanara,Mantova,46010,Italy,Europe,3,6,1957
5553,769211,Male,Abbondio Costa,Passo Del Tonale,Trento,38020,Italy,Europe,15,2,1979
5554,769462,Female,Benigna Greco,Borgoforte,Padova,35022,Italy,Europe,6,6,1995
5555,769587,Female,Gisella Castiglione,Sauris,Udine,33020,Italy,Europe,24,9,1964
5556,769777,Male,Berardo Colombo,Castel Trosino,Ascoli Piceno,63100,Italy,Europe,30,6,1971
5557,769833,Female,Carla Trentini,San Martino Del Lago,Cremona,26040,Italy,Europe,2,2,1943
5558,769851,Male,Enrico Folliero,Sessano Del Molise,Isernia,86097,Italy,Europe,3,12,1987
5559,770066,Male,Samuele Bergamaschi,Sala,Treviso,31036,Italy,Europe,30,1,1946
5560,770288,Male,Durante Ricci,Meana Sardo,Nuoro,8030,Italy,Europe,8,4,1949
5561,770299,Female,Angelica Lo Duca,Noto,Siracusa,96017,Italy,Europe,4,1,1944
5562,770404,Female,Miranda Marchesi,San Venerio,La Spezia,19135,Italy,Europe,12,4,1962
5563,770560,Female,Tarquinia Cremonesi,Tolentino,Macerata,62029,Italy,Europe,10,11,1966
5564,770856,Male,Alessandro Monaldo,Palestrina,Roma,36,Italy,Europe,1,5,1970
5565,771127,Female,Pasqualina Cocci,Casirate D'Adda,Bergamo,24040,Italy,Europe,8,10,1950
5566,771158,Male,Antonino Zetticci,Vallemare Di Cepagatti,Pescara,65010,Italy,Europe,30,3,1943
5567,771291,Male,Indro Cattaneo,Santa Tecla,Salerno,84090,Italy,Europe,9,4,1948
5568,771348,Female,Prisca Boni,Ono San Pietro,Brescia,25040,Italy,Europe,9,9,1989
5569,771697,Male,Amedeo Milani,Montecorice,Salerno,84060,Italy,Europe,18,12,1980
5570,771803,Female,Ella Baresi,Casalduni,Benevento,82027,Italy,Europe,22,4,1980
5571,771868,Female,Dalila Marchesi,Casette,Massa,54030,Italy,Europe,25,6,1966
5572,771968,Male,Olinto Fiorentino,San Mosti,Cosenza,87010,Italy,Europe,3,5,1983
5573,772324,Female,Lelia Genovese,Foresto Sparso,Bergamo,24060,Italy,Europe,11,12,1937
5574,772646,Female,Artemisia Siciliani,Prasco,Alessandria,15010,Italy,Europe,18,1,1948
5575,772732,Male,Aimone Fiorentini,Chiaromonte,Potenza,85032,Italy,Europe,5,8,1956
5576,772817,Male,Medoro Cocci,Seppio,Macerata,62025,Italy,Europe,5,5,1963
5577,772975,Male,Cupido Fiorentino,Colledoro,Teramo,64041,Italy,Europe,6,2,1966
5578,773180,Male,Beniamino Marchesi,Cerasa,Perugia,61039,Italy,Europe,14,5,1975
5579,773234,Male,Macario Udinese,Padergnone,Trento,38070,Italy,Europe,23,11,1969
5580,773587,Female,Susanna Zito,Carmiano,Lecce,73041,Italy,Europe,10,10,1972
5581,773896,Male,Calimero Longo,Taibon Agordino,Belluno,32027,Italy,Europe,17,1,1947
5582,774165,Male,Costantino Bergamaschi,Perugia,Perugia,6129,Italy,Europe,30,4,1958
5583,774205,Female,Quartilla  Trevisan,Fellicarolo,Modena,41021,Italy,Europe,12,10,2000
5584,774483,Female,Artemisia Russo,Epinel,Aosta,11012,Italy,Europe,11,4,1956
5585,774618,Male,Agostino Lombardi,Marcellise,Verona,37036,Italy,Europe,24,11,1985
5586,774726,Female,Pia Lucciano,Santa Margherita D'Adige,Padova,35040,Italy,Europe,14,7,1966
5587,774742,Male,Lodovico Fiorentini,Mondaino,Rimini,47836,Italy,Europe,6,6,1938
5588,775116,Female,Gloria Lo Duca,Porto Corsini,Ravenna,48010,Italy,Europe,4,7,1975
5589,775223,Female,Maddalena Lori,Pianta,Forli,47100,Italy,Europe,18,8,1980
5590,775239,Female,Tabita  Calabresi,Pozzol Groppo,Alessandria,15050,Italy,Europe,3,6,1984
5591,775557,Female,Maria Rosa Arcuri,Dosolo,Mantova,46030,Italy,Europe,31,1,1979
5592,775588,Female,Edvige Boni,Premolo,Bergamo,24020,Italy,Europe,7,12,1984
5593,775606,Male,Galdino Baresi,Masino,Torino,10010,Italy,Europe,8,7,1952
5594,775867,Female,Aurora Sal,Assago,Milano,20090,Italy,Europe,16,3,1936
5595,775966,Male,Lucius Lucchese,Castel Porziano,Roma,122,Italy,Europe,28,2,1964
5596,776083,Female,Antonia Udinese,Nigoline,Brescia,25040,Italy,Europe,23,10,2000
5597,776200,Female,Speranza Milani,Elva,Cuneo,12020,Italy,Europe,26,4,1972
5598,776266,Male,Giorgio Ferrari,Gorgona Isola,Livorno,57030,Italy,Europe,4,11,1973
5599,776308,Male,Silvio Costa,Prun,Verona,37020,Italy,Europe,22,9,1971
5600,776341,Female,Celeste Moretti,Graglia,Biella,13895,Italy,Europe,5,1,1981
5601,776422,Female,Fiamma Lucchese,Triponzo,Perugia,6040,Italy,Europe,28,6,1988
5602,776431,Male,Lionello Padovano,Casavecchia,Macerata,62036,Italy,Europe,24,2,2000
5603,776865,Male,Adamo Schiavone,Balvano,Potenza,85050,Italy,Europe,6,6,1996
5604,776961,Female,Deodata Lori,Contrada,Avellino,83020,Italy,Europe,13,10,1955
5605,777143,Female,Iolanda Pugliesi,Anguillara Sabazia,Roma,61,Italy,Europe,19,11,1996
5606,777144,Female,Wilma Castiglione,Praso,Trento,38080,Italy,Europe,10,7,1960
5607,777192,Male,Anastasio Mazzi,Cerdomare,Rieti,2037,Italy,Europe,6,1,1994
5608,777338,Male,Benito Pugliesi,Albignano D'Adda,Milano,20060,Italy,Europe,16,5,1964
5609,777391,Male,Abramo Zito,Concesa,Milano,20056,Italy,Europe,2,11,1990
5610,777412,Male,Ottavio Lucchesi,Terracina,Latina,4019,Italy,Europe,4,10,1969
5611,777495,Male,Raffaele Lucchese,Torri D'Arcugnano,Vicenza,36057,Italy,Europe,26,1,1938
5612,777688,Female,Lea Capon,Piano Del Conte,Potenza,85020,Italy,Europe,27,2,1962
5613,777813,Female,Valeria Loggia,Briatico,Vibo Valentia,89817,Italy,Europe,26,12,1963
5614,777904,Male,Bonaventura Cocci,Piantamelon,Rovigo,45011,Italy,Europe,1,2,1961
5615,777994,Female,Elsa Pisani,Tombazosana,Verona,37050,Italy,Europe,3,4,1958
5616,778127,Male,Geraldo Bergamaschi,Cinigiano,Grosseto,58044,Italy,Europe,19,7,1964
5617,778259,Female,Gina Russo,Borsano,Varese,21052,Italy,Europe,26,5,1960
5618,778498,Female,Ortensia Monaldo,Fimiani,Salerno,84080,Italy,Europe,6,4,1982
5619,778574,Female,Claudia Manfrin,Capezzine,Arezzo,52040,Italy,Europe,13,2,1976
5620,778636,Male,Ivo Cremonesi,Pescara,Pescara,65124,Italy,Europe,14,11,1962
5621,778847,Female,Tranquillina Bruno,San Giuseppe Di Comacchio,Ferrara,44020,Italy,Europe,22,12,1975
5622,779320,Female,Gabriella  Lucchesi,Cogliandrino,Potenza,85040,Italy,Europe,10,5,1952
5623,779729,Male,Ramiro Cremonesi,Ponte A Tressa,Siena,53014,Italy,Europe,24,3,1978
5624,780091,Female,Lucia Onio,Cerrelli,Salerno,84050,Italy,Europe,19,10,1990
5625,780145,Female,Libera Beneventi,Messina,Messina,98131,Italy,Europe,3,3,1945
5626,780607,Female,Pia Pinto,Lumezzane,Brescia,25065,Italy,Europe,5,5,1954
5627,780674,Male,Fabiano Marchesi,Calavino,Trento,38072,Italy,Europe,3,9,1967
5628,780806,Male,Beniamino Manfrin,San Biagio Di Callalta,Treviso,31048,Italy,Europe,3,11,1984
5629,780834,Male,Egidio Udinesi,Faver,Trento,38030,Italy,Europe,17,12,1988
5630,780974,Female,Maurizia Pirozzi,Morano,Perugia,6023,Italy,Europe,19,5,1979
5631,781667,Female,Ilda Manna,Napoli,Napoli,80134,Italy,Europe,8,5,1977
5632,781703,Male,Clemente Cocci,Ossana,Trento,38026,Italy,Europe,10,4,1950
5633,781795,Male,Quinto Trevisan,Torre San Giorgio,Cuneo,12030,Italy,Europe,16,4,1997
5634,781865,Male,Nino Lucchesi,Villafranca Di Verona,Verona,37069,Italy,Europe,10,4,1999
5635,782107,Male,Taziano Manfrin,Fontane,Cuneo,12080,Italy,Europe,5,6,1951
5636,782381,Male,Fiorenzo Dellucci,Bellino,Cuneo,12020,Italy,Europe,4,1,1976
5637,782571,Female,Annabella Bellucci,Badia Calavena,Verona,37030,Italy,Europe,27,2,1935
5638,782741,Male,Edoardo Nucci,Mocaiana Stazione,Perugia,6020,Italy,Europe,29,4,1941
5639,782934,Female,Gigliola Panicucci,Moscufo,Pescara,65010,Italy,Europe,26,12,1951
